Advisor ID,Client Name,Client ID,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),Tenure,Recency,Frequency,Monetory, Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,InvestmentGoal_Education,InvestmentGoal_Retirement,InvestmentGoal_Short-term,ModeCommunication_email,ModeCommunication_personal,ModeCommunication_phone,ModeCommunication_skype, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,REI
61,TSY,137,637,1,40,50,0,1,2,3,5,5,0,0.17,0.018,1.16,25,93165.34,3,3,0,3,5,3,0,1,0,0,0,1,0,0,0,0.5,0.5,0,0,0.016
79,UJH,138,584,0,48,58,0,1,2,1,2,3,0,0.14,0.011,1.09,24,75161.25,5,1,1,2,3,3,0,1,0,1,0,0,0,0.5,0,0,0,0.5,0,0.994
37,GJGK,139,579,0,35,52,0,1,1,2,1,4,0,0.123,0.008,1.01,6,8590.83,3,1,1,1,1,5,0,0,1,0,0,0,1,0,0.5,0,0,0.5,0,0.997
72,HJKHK,140,756,1,44,44,0,1,10,5,4,5,0,0.145,0.013,1.07,23,189543.9,2,3,1,2,2,3,0,0,1,0,0,0,1,0,0,0.5,0,0.5,0,0.001
71,DXC,141,663,1,34,36,0,1,7,2,4,2,0,0.09,-0.001,1.15,8,180427.24,4,4,0,1,1,5,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0.004
73,BN,142,682,0,43,51,0,1,5,4,2,4,0.5,0.118,0.009,0.97,14,193318.33,4,3,1,1,5,5,1,0,0,1,0,0,0,0.5,0,0,0,0,0.5,0.049
121,ABC,143,793,1,52,46,0,1,2,2,1,1,0.5,0.154,0.017,0.99,22,159123.82,4,3,1,3,4,2,1,0,0,0,0,1,0,0,0.5,0,0,0,0.5,0.981
48,DEF,144,691,0,31,40,0,0,5,3,2,1,0.5,0.138,0.013,1.04,24,126213.84,4,3,1,1,3,2,0,1,0,0,0,0,1,0,0,0.5,0,0,0.5,0.701
39,GHI,145,485,0,21,37,0,0,5,2,5,1,0.5,0.101,0.003,1.12,16,54141.5,3,3,1,2,5,5,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0.02
62,JKL,146,635,0,29,45,0,1,8,5,4,4,0.5,0.093,0.001,1.01,24,141075.51,5,5,0,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0.5,0.5,0.003
139,PQR,147,650,1,37,56,0,0,5,4,2,1,0,0.192,0.024,1.08,20,24495.03,3,5,1,3,5,1,1,0,0,0,1,0,0,0.333,0.333,0.333,0,0,0,0.004
41,TSY,148,735,1,44,46,0,0,9,3,4,3,0,0.183,0.023,0.98,24,74836.34,2,3,0,1,5,2,0,1,0,0,0,1,0,0.333,0.333,0,0.333,0,0,0.005
129,UJH,149,416,1,32,58,0,1,0,4,2,4,0,0.164,0.017,1.14,8,878.87,3,5,0,3,5,5,0,0,1,0,0,1,0,0.333,0,0.333,0.333,0,0,0.016
124,GJGK,150,754,0,32,36,0,0,7,3,2,4,0,0.184,0.022,1.07,25,89520.75,4,4,1,1,5,1,0,0,1,0,0,1,0,0,0.333,0.333,0.333,0,0,0.03
82,HJKHK,151,535,0,48,51,0,0,9,2,2,5,0,0.147,0.015,0.95,20,149892.79,5,1,0,3,3,1,0,1,0,0,0,1,0,0.333,0.333,0,0,0.333,0,0.995
125,DXC,152,716,1,42,44,0,1,8,3,5,5,0,0.168,0.017,1.17,21,180800.42,2,4,0,2,3,1,0,0,1,0,1,0,0,0.333,0,0.333,0,0.333,0,0
112,BN,153,539,1,37,53,0,0,2,4,2,3,0,0.146,0.014,0.99,13,98646.22,2,3,1,2,3,2,0,1,0,1,0,0,0,0,0.333,0.333,0,0.333,0,0.001
37,ABC,154,614,0,43,37,0,1,6,5,4,3,0,0.127,0.01,0.99,19,109041.53,4,4,1,1,3,4,1,0,0,1,0,0,0,0.333,0,0,0.333,0.333,0,0.001
18,DEF,155,706,1,57,40,0,0,7,2,2,1,0,0.124,0.007,1.09,8,17941.16,4,3,1,2,2,2,1,0,0,0,1,0,0,0,0.333,0,0.333,0.333,0,0.835
56,GHI,156,758,0,33,46,0,0,7,3,4,3,0,0.138,0.012,1.04,24,82996.47,4,4,0,2,4,1,0,0,1,0,1,0,0,0,0,0.333,0.333,0.333,0,0.001
72,JKL,157,586,0,28,48,0,0,2,5,5,4,0.333,0.17,0.024,0.82,13,92067.35,3,3,1,2,3,4,0,0,1,0,0,1,0,0.333,0.333,0,0,0,0.333,0.002
45,PQR,158,646,0,73,43,1,0,6,2,4,5,0.333,0.135,0.012,1.07,20,104719.66,4,4,0,1,4,5,1,0,0,0,0,1,0,0.333,0,0.333,0,0,0.333,0.003
135,TSY,159,631,0,33,41,0,0,4,4,5,5,0.333,0.185,0.024,0.98,10,112687.57,2,3,0,3,2,2,0,1,0,0,0,1,0,0,0.333,0.333,0,0,0.333,0
92,UJH,160,717,0,22,56,0,0,6,3,5,2,0.333,0.127,0.011,0.94,17,84699.56,5,5,0,3,2,5,0,1,0,0,1,0,0,0.333,0,0,0.333,0,0.333,0.002
107,GJGK,161,684,1,30,43,0,1,2,3,5,1,0.333,0.156,0.017,0.99,13,83473.82,2,4,1,3,3,5,0,1,0,0,0,1,0,0,0.333,0,0.333,0,0.333,0
60,HJKHK,162,800,0,49,56,0,1,7,2,2,5,0.333,0.157,0.016,1.07,5,47125.11,4,4,1,3,4,2,1,0,0,1,0,0,0,0,0,0.333,0.333,0,0.333,0.039
13,DXC,163,721,0,36,53,0,0,2,5,3,1,0.333,0.138,0.014,0.96,20,106977.8,5,3,1,2,2,4,1,0,0,0,0,1,0,0.333,0,0,0,0.333,0.333,0.004
100,BN,164,683,1,29,54,0,1,0,3,1,3,0.333,0.138,0.012,0.97,10,55582.54,4,1,1,3,3,5,0,0,1,0,0,1,0,0,0.333,0,0,0.333,0.333,0.996
119,ABC,165,660,1,31,53,0,0,9,3,5,5,0.333,0.141,0.014,0.95,23,139874.43,3,4,0,2,1,1,0,0,1,0,0,0,1,0,0,0.333,0,0.333,0.333,0.001
32,DEF,166,704,0,24,44,0,1,7,2,1,5,0.333,0.09,0,1.13,24,162503.48,4,3,0,3,4,5,0,0,1,0,0,0,1,0,0,0,0.333,0.333,0.333,0.957
51,GHI,167,615,0,41,60,0,0,9,2,3,1,0,0.191,0.024,1.06,15,196499.96,2,5,1,1,4,5,0,1,0,0,1,0,0,0.25,0.25,0.25,0.25,0,0,0.005
54,JKL,168,667,0,39,41,0,1,2,1,1,4,0,0.17,0.019,1.02,7,40721.24,4,2,0,2,5,4,0,0,1,1,0,0,0,0.25,0.25,0.25,0,0.25,0,1
102,PQR,169,682,1,24,46,0,0,9,2,5,3,0,0.15,0.015,0.98,24,53134.3,5,4,1,2,5,1,1,0,0,0,0,1,0,0.25,0.25,0,0.25,0.25,0,0.002
10,TSY,170,484,0,29,49,0,1,4,4,5,1,0,0.153,0.015,1.08,15,164017.89,3,3,1,1,3,3,0,1,0,0,1,0,0,0.25,0,0.25,0.25,0.25,0,0.002
47,UJH,171,628,1,27,56,0,1,5,2,5,5,0,0.152,0.014,1.05,6,155996.96,3,4,1,3,5,2,1,0,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0,0
138,GJGK,172,480,1,44,44,0,0,10,3,2,5,0.25,0.177,0.023,0.97,16,5472.7,5,1,1,3,4,3,1,0,0,0,0,1,0,0.25,0.25,0.25,0,0,0.25,0.98
150,HJKHK,173,578,1,30,48,0,0,4,3,5,3,0.25,0.17,0.023,0.86,18,112187.11,3,4,0,1,2,3,1,0,0,0,0,1,0,0.25,0.25,0,0.25,0,0.25,0
45,DXC,174,512,1,40,57,0,0,5,3,4,4,0.25,0.154,0.017,1.04,16,146457.83,3,3,1,3,5,5,0,1,0,0,1,0,0,0.25,0,0.25,0.25,0,0.25,0.008
50,BN,175,484,0,35,56,0,1,7,2,5,4,0.25,0.179,0.022,1,22,27286.1,4,4,0,1,2,2,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0,0.25,0
126,ABC,176,510,0,30,50,0,1,0,2,5,3,0.25,0.163,0.021,0.83,24,130553.47,2,5,1,1,5,5,1,0,0,0,1,0,0,0.25,0.25,0,0,0.25,0.25,0.001
116,DEF,177,606,1,36,55,0,1,5,2,3,4,0.25,0.153,0.016,1.03,15,179351.89,2,4,0,1,1,3,1,0,0,0,0,0,1,0.25,0,0.25,0,0.25,0.25,0
150,GHI,178,597,0,40,36,0,1,8,3,2,2,0.25,0.164,0.019,0.93,23,94774.12,4,5,1,1,1,3,0,0,1,0,0,1,0,0,0.25,0.25,0,0.25,0.25,0.014
143,JKL,179,754,0,55,54,0,1,3,1,2,1,0.25,0.129,0.012,0.89,8,8080.85,5,1,0,1,5,5,0,1,0,0,0,1,0,0.25,0,0,0.25,0.25,0.25,0.994
144,PQR,180,850,0,45,41,0,1,2,3,2,3,0.25,0.14,0.012,1.01,21,19482.5,2,3,0,2,2,5,1,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0.25,0.033
12,TSY,181,510,1,65,53,1,1,2,2,2,2,0.25,0.138,0.013,0.97,17,48071.61,4,5,1,2,2,3,0,0,1,0,1,0,0,0,0,0.25,0.25,0.25,0.25,0.035
59,UJH,182,778,0,45,58,0,1,1,5,2,3,0,0.172,0.02,1.01,22,174531.27,4,5,0,3,2,4,1,0,0,0,0,1,0,0.2,0.2,0.2,0.2,0.2,0,0.016
46,GJGK,183,636,1,42,45,0,1,2,4,4,4,0.2,0.181,0.023,0.96,14,55470.78,2,4,1,2,3,4,0,1,0,1,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0
104,HJKHK,184,804,0,50,56,0,1,4,3,1,3,0.2,0.171,0.022,0.94,11,8546.87,3,2,1,3,3,3,1,0,0,0,0,0,1,0.2,0.2,0.2,0,0.2,0.2,0.998
10,DXC,185,514,1,32,54,0,1,8,2,5,5,0.2,0.153,0.018,0.88,17,95857.18,3,5,1,3,3,2,0,0,1,1,0,0,0,0.2,0.2,0,0.2,0.2,0.2,0.001
1,BN,186,730,0,39,53,0,0,1,5,5,4,0.2,0.156,0.018,0.97,23,194945.8,2,5,1,3,4,5,1,0,0,0,0,1,0,0.2,0,0.2,0.2,0.2,0.2,0.002
141,ABC,187,525,0,37,53,0,1,0,5,3,4,0.2,0.161,0.018,0.98,15,131521.72,5,5,0,3,2,4,0,0,1,0,0,1,0,0,0.2,0.2,0.2,0.2,0.2,0
142,DEF,188,616,1,30,48,0,0,5,4,5,1,0.167,0.173,0.022,0.91,9,196108.51,5,4,0,1,1,1,0,0,1,0,0,0,1,0.167,0.167,0.167,0.167,0.167,0.167,0.001
22,GHI,189,687,0,34,53,0,0,7,5,2,5,0,0.139,0.01,1.33,11,148564.76,5,5,1,3,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0.004
29,JKL,190,715,0,41,60,0,0,8,2,2,2,0,0.143,0.01,1.17,13,92982.61,5,3,0,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.751
46,PQR,191,512,0,36,50,0,0,3,4,3,3,0,0.173,0.018,1.3,6,17675.36,3,5,0,1,5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
113,TSY,192,479,1,40,49,0,0,1,5,3,2,0,0.096,-0.002,1.39,10,114996.43,3,5,0,1,5,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0.002
15,UJH,193,601,1,32,36,0,1,8,2,2,3,0,0.096,0.001,1.04,5,86957.42,5,5,0,3,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0.008
96,GJGK,194,580,1,29,39,0,1,9,3,5,4,1,0.07,-0.005,1.1,18,128077.8,3,3,0,1,5,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0.006
56,HJKHK,195,807,1,35,57,0,1,3,2,4,5,0,0.195,0.026,0.97,23,600.36,4,4,0,2,1,4,1,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0.011
146,DXC,196,616,0,32,44,0,1,6,4,3,4,0,0.164,0.016,1.32,11,43001.46,4,4,0,1,2,4,0,1,0,0,0,0,1,0.5,0,0.5,0,0,0,0
17,BN,197,721,1,37,50,0,1,3,3,2,1,0,0.185,0.022,1.06,6,158591.12,5,5,0,3,2,3,0,0,1,1,0,0,0,0,0.5,0.5,0,0,0,0.007
59,ABC,198,501,1,57,39,0,0,10,2,5,2,0,0.15,0.015,1.05,17,47847.19,2,5,1,1,3,3,0,0,1,0,0,1,0,0.5,0,0,0.5,0,0,0.002
42,DEF,199,521,1,35,42,0,0,6,4,2,4,0,0.159,0.015,1.17,14,10488.44,3,3,0,3,5,2,0,1,0,1,0,0,0,0,0.5,0,0.5,0,0,0.017
83,GHI,200,850,1,30,45,0,1,2,5,2,2,0,0.17,0.018,1.16,17,5978.2,5,3,0,1,2,4,0,1,0,0,0,0,1,0,0,0.5,0.5,0,0,0.03
55,JKL,201,759,1,42,51,0,0,4,5,2,4,0,0.14,0.011,1.09,16,121409.06,2,3,1,3,1,3,0,0,1,0,0,1,0,0.5,0,0,0,0.5,0,0.003
109,PQR,202,516,1,50,35,0,1,5,1,2,4,0,0.123,0.008,1.01,8,146145.93,5,1,0,1,1,5,0,0,1,1,0,0,0,0,0.5,0,0,0.5,0,0.992
16,TSY,203,711,0,38,47,0,1,2,1,2,3,0,0.145,0.013,1.07,19,14374.86,3,1,1,2,5,5,0,1,0,0,0,1,0,0,0,0.5,0,0.5,0,0.994
88,UJH,204,512,1,33,41,0,1,3,3,2,5,0,0.09,-0.001,1.15,7,94670.77,4,5,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0.01
7,GJGK,205,550,1,37,55,0,0,3,4,5,2,0.5,0.118,0.009,0.97,24,179670.31,4,5,1,3,1,5,1,0,0,0,0,0,1,0.5,0,0,0,0,0.5,0
39,HJKHK,206,608,0,41,54,0,1,3,2,2,2,0.5,0.154,0.017,0.99,8,199304.74,3,2,1,3,3,2,1,0,0,0,0,1,0,0,0.5,0,0,0,0.5,0.986
128,DXC,207,618,1,34,47,0,1,5,2,5,4,0.5,0.138,0.013,1.04,24,151954.39,5,4,1,2,2,5,0,1,0,0,0,0,1,0,0,0.5,0,0,0.5,0.002
49,BN,208,643,1,45,58,0,0,5,1,2,1,0.5,0.101,0.003,1.12,22,142513.5,3,2,0,2,2,3,0,0,1,0,0,1,0,0,0,0,0.5,0,0.5,0.995
51,ABC,209,671,1,45,46,0,1,2,3,4,4,0.5,0.093,0.001,1.01,15,158264.62,4,4,1,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.004
6,DEF,210,689,1,33,37,0,1,2,5,5,4,0,0.192,0.024,1.08,19,169381.9,3,5,1,1,2,2,1,0,0,0,0,1,0,0.333,0.333,0.333,0,0,0,0.001
29,GHI,211,603,1,31,51,0,1,8,4,4,4,0,0.183,0.023,0.98,22,169915.02,4,4,0,1,3,1,1,0,0,1,0,0,0,0.333,0.333,0,0.333,0,0,0.001
113,JKL,212,620,0,41,56,0,0,9,2,2,1,0,0.164,0.017,1.14,24,88852.47,2,5,1,1,1,2,0,1,0,1,0,0,0,0.333,0,0.333,0.333,0,0,0.004
62,PQR,213,676,0,34,48,0,0,1,4,3,1,0,0.184,0.022,1.07,12,40645.81,5,4,0,2,5,5,0,0,1,0,0,1,0,0,0.333,0.333,0.333,0,0,0
13,TSY,214,572,1,26,47,0,1,4,2,4,3,0,0.147,0.015,0.95,22,60427.3,4,3,0,3,4,1,0,1,0,0,0,1,0,0.333,0.333,0,0,0.333,0,0.005
100,UJH,215,668,1,47,38,0,0,7,3,1,3,0,0.168,0.017,1.17,24,157959.02,5,3,0,2,5,1,0,1,0,0,0,0,1,0.333,0,0.333,0,0.333,0,0.98
10,GJGK,216,695,1,46,39,0,0,7,2,5,3,0,0.146,0.014,0.99,6,133007.34,5,4,0,1,2,1,0,0,1,0,1,0,0,0,0.333,0.333,0,0.333,0,0.006
21,HJKHK,217,730,0,33,59,0,1,9,3,5,1,0,0.127,0.01,0.99,19,176576.62,4,3,1,1,5,5,1,0,0,0,1,0,0,0.333,0,0,0.333,0.333,0,0.014
86,DXC,218,807,1,43,42,0,1,1,1,1,4,0,0.124,0.007,1.09,7,34888.04,3,1,0,3,4,1,1,0,0,0,0,1,0,0,0.333,0,0.333,0.333,0,0.999
147,BN,219,592,1,54,41,0,1,8,2,1,5,0,0.138,0.012,1.04,20,28737.71,4,3,0,3,3,1,0,1,0,0,0,0,1,0,0,0.333,0.333,0.333,0,0.981
100,ABC,220,726,0,31,50,0,1,9,5,4,5,0.333,0.17,0.024,0.82,21,98178.57,3,3,0,1,4,1,0,0,1,0,1,0,0,0.333,0.333,0,0,0,0.333,0.004
82,DEF,221,514,1,30,52,0,1,7,4,5,1,0.333,0.135,0.012,1.07,12,125010.24,5,4,0,1,1,5,1,0,0,0,0,1,0,0.333,0,0.333,0,0,0.333,0
104,GHI,222,567,1,42,57,0,1,2,5,4,3,0.333,0.185,0.024,0.98,8,167984.61,2,5,0,2,5,3,0,0,1,0,1,0,0,0,0.333,0.333,0,0,0.333,0
53,JKL,223,850,1,33,53,0,1,10,3,1,5,0.333,0.127,0.011,0.94,9,4861.72,4,3,0,1,3,5,1,0,0,0,0,1,0,0.333,0,0,0.333,0,0.333,0.951
92,PQR,224,671,1,45,46,0,1,6,2,2,4,0.333,0.156,0.017,0.99,23,108872.45,5,3,0,2,4,4,0,0,1,0,0,0,1,0,0.333,0,0.333,0,0.333,0.835
33,TSY,225,670,1,37,38,0,0,4,3,5,5,0.333,0.157,0.016,1.07,7,198252.88,5,4,1,2,2,2,0,1,0,0,0,1,0,0,0,0.333,0.333,0,0.333,0.002
10,UJH,226,694,0,30,47,0,0,9,2,4,4,0.333,0.138,0.014,0.96,6,26960.31,2,4,0,3,2,1,0,1,0,0,0,1,0,0.333,0,0,0,0.333,0.333,0.001
129,GJGK,227,547,0,39,57,0,0,6,3,2,3,0.333,0.138,0.012,0.97,7,85746.52,4,1,1,3,2,5,0,1,0,1,0,0,0,0,0.333,0,0,0.333,0.333,0.976
45,HJKHK,228,751,1,50,57,0,0,2,2,1,1,0.333,0.141,0.014,0.95,15,77206.25,3,1,1,3,3,4,0,1,0,1,0,0,0,0,0,0.333,0,0.333,0.333,1
98,DXC,229,594,0,29,46,0,1,3,3,2,2,0.333,0.09,0,1.13,11,61048.53,2,5,0,1,1,4,0,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.007
15,BN,230,673,1,72,56,1,0,1,4,3,3,0,0.191,0.024,1.06,25,111981.19,4,4,1,2,1,1,0,0,1,0,1,0,0,0.25,0.25,0.25,0.25,0,0,0.005
96,ABC,231,610,1,40,42,0,1,0,5,5,1,0,0.17,0.019,1.02,15,62232.6,3,4,0,3,1,3,0,0,1,0,1,0,0,0.25,0.25,0.25,0,0.25,0,0.001
48,DEF,232,512,0,37,49,0,0,1,4,3,5,0,0.15,0.015,0.98,10,156105.03,4,4,1,2,1,4,1,0,0,0,0,0,1,0.25,0.25,0,0.25,0.25,0,0
48,GHI,233,767,1,20,39,0,0,3,5,3,3,0,0.153,0.015,1.08,20,150135.38,2,3,1,3,5,1,0,1,0,1,0,0,0,0.25,0,0.25,0.25,0.25,0,0
144,JKL,234,585,0,67,41,1,1,5,2,2,2,0,0.152,0.014,1.05,22,93146.11,4,5,1,2,2,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0,0.032
93,PQR,235,763,1,42,48,0,1,6,2,2,5,0.25,0.177,0.023,0.97,7,33462.94,4,3,1,1,4,3,0,0,1,0,1,0,0,0.25,0.25,0.25,0,0,0.25,0.743
9,TSY,236,712,0,29,50,0,0,2,5,5,3,0.25,0.17,0.023,0.86,6,144375,3,5,1,2,4,4,0,0,1,1,0,0,0,0.25,0.25,0,0.25,0,0.25,0
117,UJH,237,539,0,43,42,0,0,3,3,2,4,0.25,0.154,0.017,1.04,15,55803.96,3,2,1,1,1,5,0,1,0,0,0,1,0,0.25,0,0.25,0.25,0,0.25,0.981
21,GJGK,238,668,0,46,51,0,0,2,1,2,2,0.25,0.179,0.022,1,17,89048.46,5,2,0,1,2,5,1,0,0,0,0,1,0,0,0.25,0.25,0.25,0,0.25,0.998
140,HJKHK,239,703,1,28,44,0,0,2,2,5,2,0.25,0.163,0.021,0.83,15,162812.16,3,4,0,3,4,5,1,0,0,0,0,0,1,0.25,0.25,0,0,0.25,0.25,0.002
92,DXC,240,662,1,38,46,0,0,4,4,4,5,0.25,0.153,0.016,1.03,16,136259.65,4,3,0,1,1,2,1,0,0,0,0,1,0,0.25,0,0.25,0,0.25,0.25,0.001
142,BN,241,725,0,39,53,0,0,5,4,4,1,0.25,0.164,0.019,0.93,16,124052.97,4,3,0,3,2,1,1,0,0,0,0,1,0,0,0.25,0.25,0,0.25,0.25,0.002
77,ABC,242,703,1,37,57,0,0,8,2,3,5,0.25,0.129,0.012,0.89,20,74158.8,5,3,0,1,5,1,0,1,0,0,0,1,0,0.25,0,0,0.25,0.25,0.25,0.012
4,DEF,243,659,1,67,45,1,0,6,2,1,3,0.25,0.14,0.012,1.01,10,45071.09,4,3,0,1,4,3,1,0,0,0,1,0,0,0,0.25,0,0.25,0.25,0.25,0.943
5,GHI,244,523,1,34,42,0,1,7,4,3,3,0.25,0.138,0.013,0.97,7,62030.06,2,4,1,1,1,1,0,1,0,0,1,0,0,0,0,0.25,0.25,0.25,0.25,0
145,JKL,245,635,0,40,36,0,1,10,3,1,3,0,0.172,0.02,1.01,25,131953.23,3,2,1,1,1,4,0,1,0,0,0,1,0,0.2,0.2,0.2,0.2,0.2,0,0.995
65,PQR,246,772,1,26,44,0,1,7,2,2,2,0.2,0.181,0.023,0.96,21,79414,5,3,1,1,2,4,1,0,0,0,1,0,0,0.2,0.2,0.2,0.2,0,0.2,0.051
44,TSY,247,545,0,26,57,0,1,1,5,5,2,0.2,0.171,0.022,0.94,22,199638.56,2,4,0,1,2,2,0,0,1,0,1,0,0,0.2,0.2,0.2,0,0.2,0.2,0
41,UJH,248,634,1,24,45,0,0,8,3,2,4,0.2,0.153,0.018,0.88,21,157577.29,5,5,1,1,5,1,0,1,0,0,1,0,0,0.2,0.2,0,0.2,0.2,0.2,0.008
70,GJGK,249,739,1,54,42,0,0,8,2,1,2,0.2,0.156,0.018,0.97,16,134420.75,4,3,0,3,4,5,0,1,0,0,1,0,0,0.2,0,0.2,0.2,0.2,0.2,0.981
126,HJKHK,250,771,0,36,58,0,1,5,2,3,1,0.2,0.161,0.018,0.98,8,99805.99,3,4,0,2,3,2,0,1,0,0,0,0,1,0,0.2,0.2,0.2,0.2,0.2,0
67,DXC,251,587,0,34,46,0,0,1,5,2,1,0.167,0.173,0.022,0.91,12,97932.68,4,3,0,3,2,5,1,0,0,0,1,0,0,0.167,0.167,0.167,0.167,0.167,0.167,0.017
47,BN,252,681,0,79,49,1,1,0,4,4,5,0,0.139,0.01,1.33,20,170968.99,5,5,0,3,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0.003
80,ABC,253,544,1,37,40,0,0,2,5,2,3,0,0.143,0.01,1.17,20,57558.95,2,3,0,2,2,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0.004
113,DEF,254,696,1,28,53,0,0,8,3,4,2,0,0.173,0.018,1.3,15,176713.47,2,4,1,3,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
38,GHI,255,766,1,41,43,0,0,0,3,3,1,0,0.096,-0.002,1.39,11,34283.23,2,5,0,3,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0.002
147,JKL,256,727,1,34,55,0,1,10,3,2,5,0,0.096,0.001,1.04,16,198637.34,5,5,0,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0.018
115,PQR,257,671,0,34,42,0,0,6,2,3,5,1,0.07,-0.005,1.1,9,156917.12,2,5,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.002
94,TSY,258,693,0,30,55,0,0,6,4,4,3,0,0.195,0.026,0.97,8,50457.2,4,4,1,1,4,4,1,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0
16,UJH,259,850,1,38,58,0,1,3,5,5,3,0,0.164,0.016,1.32,17,140075.55,4,5,0,3,2,5,0,1,0,0,0,0,1,0.5,0,0.5,0,0,0,0
40,GJGK,260,732,1,42,47,0,1,9,5,5,5,0,0.185,0.022,1.06,10,65323.11,4,3,1,3,3,2,0,1,0,1,0,0,0,0,0.5,0.5,0,0,0,0.004
55,HJKHK,261,726,0,48,48,0,0,6,4,4,4,0,0.15,0.015,1.05,25,64323.24,2,3,1,2,2,1,0,0,1,0,1,0,0,0.5,0,0,0.5,0,0,0.002
45,DXC,262,557,0,32,44,0,0,6,3,4,3,0,0.159,0.015,1.17,23,14956.44,3,3,0,1,1,3,1,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0.004
139,BN,263,682,0,26,39,0,0,0,2,5,4,0,0.17,0.018,1.16,19,111879.21,5,4,1,3,1,3,1,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0.001
44,ABC,264,738,1,31,55,0,1,9,4,5,2,0,0.14,0.011,1.09,18,18606.23,2,3,0,3,2,3,0,1,0,0,1,0,0,0.5,0,0,0,0.5,0,0.001
11,DEF,265,531,0,36,55,0,1,9,3,2,1,0,0.123,0.008,1.01,5,123137.01,2,5,0,1,1,1,0,0,1,0,0,1,0,0,0.5,0,0,0.5,0,0.003
145,GHI,266,498,1,34,51,0,1,2,2,4,3,0,0.145,0.013,1.07,17,148528.24,2,4,0,2,4,1,0,1,0,0,0,0,1,0,0,0.5,0,0.5,0,0
37,JKL,267,651,1,36,38,0,1,7,5,5,2,0,0.09,-0.001,1.15,22,13898.31,5,4,0,3,4,3,0,1,0,0,1,0,0,0,0,0,0.5,0.5,0,0.001
94,PQR,268,549,0,39,56,0,1,7,1,2,5,0.5,0.118,0.009,0.97,7,81259.25,3,3,0,2,5,5,0,1,0,0,0,1,0,0.5,0,0,0,0,0.5,0.957
29,TSY,269,791,0,35,59,0,1,7,5,3,1,0.5,0.154,0.017,0.99,8,161051.75,3,5,1,1,2,1,1,0,0,0,1,0,0,0,0.5,0,0,0,0.5,0.002
53,UJH,270,650,1,41,49,0,0,9,2,4,5,0.5,0.138,0.013,1.04,14,191599.67,3,5,0,1,4,2,0,0,1,1,0,0,0,0,0,0.5,0,0,0.5,0.003
46,GJGK,271,733,1,34,36,0,1,3,3,1,3,0.5,0.101,0.003,1.12,17,48559.19,5,1,1,3,3,2,0,0,1,0,0,1,0,0,0,0,0.5,0,0.5,0.998
120,HJKHK,272,811,0,34,38,0,0,1,2,3,1,0.5,0.093,0.001,1.01,9,186339.74,4,5,1,3,1,3,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.004
33,DXC,273,707,1,30,37,0,1,8,3,2,2,0,0.192,0.024,1.08,14,33159.37,5,3,0,2,4,2,0,0,1,0,0,0,1,0.333,0.333,0.333,0,0,0,0.094
148,BN,274,712,1,28,58,0,0,4,4,4,3,0,0.183,0.023,0.98,5,93883.53,2,3,1,2,1,1,0,0,1,0,0,0,1,0.333,0.333,0,0.333,0,0,0
66,ABC,275,706,0,37,49,0,0,7,5,5,4,0,0.164,0.017,1.14,16,110899.3,4,4,0,1,1,1,0,1,0,0,0,1,0,0.333,0,0.333,0.333,0,0,0
101,DEF,276,756,1,62,56,1,0,3,2,1,1,0,0.184,0.022,1.07,16,11199.04,4,2,0,3,4,3,0,0,1,0,0,1,0,0,0.333,0.333,0.333,0,0,0.991
